nwis_08211200,Nueces Rv at Bluntzer, TX,USGS (Powell Center),27.9378,-97.7758,4269,3171770,12,7,132.026810827699,5,18.2118,NWIS field measurements,43043.1399,NHDV2_vaa,245.750794273991,1.79984424392762,-423.991259398925,-2.28260494920577,14.5510239472416,12.8723909372925,0.67,0.41,0.31,0.17,0.84,197.300944954608,0.868,-1.16,-0.26,-0.22,0.2,0.7,16.7969355981816,0.667,23.36,0.15,-0.14,-0.01,1.32,200.277479071649,0.853,5.66,0.56,0.75,0.64,0.3,172.022561345832,0.967,39.84,0.21,-0.01,0.06,1.2,182.668585291915,0.506,1.01,0.22,0.05,0.08,0.96,175.315842187484,0.994,649.625,2667,8,0.91
nwis_08375300,Rio Grande at Rio Grande Village, Big Bnd NP, TX,USGS (Powell Center),29.1835,-102.975,4269,291801,13,8,88.3562035727267,0.5,56.0832,NWIS field measurements,183080.9457,NHDV2_vaa,187.143207354065,1.12570265838327,-369.485605506315,-2.05982256361481,15.428326437468,15.3386632649535,0.51,0.36,0.16,0.14,0.7,151.625882272099,0.676,-1.01,-0.31,-0.19,0.16,0.74,357.853780426225,0.541,24.27,0.13,-0.15,0.03,1.26,184.579237739722,0.839,16.33,0.67,0.61,0.39,0.63,258.394805770596,0.892,42.22,0.14,-0.09,0.03,1.22,158.787564562332,0.44,0.32,0.12,0.25,0.2,0.85,212.7820868495,0.996,136.32,1320,5,0.72
nwis_08412500,Pecos Rv nr Orla, TX,USGS (Powell Center),31.8726,-103.832,4269,3210721,13,7,161.941061207734,0.5,12.4968,NWIS field measurements,51965.7795,NHDV2_vaa,993.316497087362,7.12029684588159,-1225.9104349977,-10.3032648874337,14.973059447892,14.6697050629234,2.72,0.35,0.31,0.12,0.95,173.497931157338,0.675,-3.36,-0.45,-0.41,0.15,1.11,13.9723527517084,0.723,18.23,0.22,-0.04,-0.05,1.35,211.766088998116,0.792,2.91,0.39,0.05,0.02,0.98,167.78069166358,0.868,41.02,0.19,-0.07,-0.01,1.27,174.525347944494,0.34,0.56,0.24,0.01,-0.03,1.32,176.529832759521,0.831,171.2,292,1,0.8
nwis_08437710,Pecos Rv at RR 1776 nr Grandfalls, TX,USGS (Powell Center),31.3668,-103.006,4269,3212475,13,7,120.342061989131,0.5,5.0292,NWIS field measurements,71380.2285,NHDV2_vaa,2710.94327993599,16.1513355006693,-3140.23370608202,-16.6811767551906,15.047211438131,14.7330017802326,7.42,0.3,0.22,0.21,0.68,168.666686552151,0.908,-8.59,-0.22,-0.26,0.23,0.68,3.7471418555302,0.934,19.38,0.21,-0.1,-0.02,1.34,196.915041892165,0.801,0.75,0.71,0.54,0.23,0.2,12.9377471845332,0.989,41.18,0.18,-0.06,0,1.24,165.94274554326,0.385,0.28,0.16,0.22,0.12,0.8,214.938543259996,0.997,100,1537,5,0.84
nwis_08446500,Pecos Rv nr Girvin, TX,USGS (Powell Center),31.1132,-102.418,4269,3213331,13,7,161.589734427607,0.5,9.18972,NWIS field measurements,74314.0368,NHDV2_vaa,3124.02723844277,16.8719533224528,-2712.4510570465,-10.4808507020854,14.8602959075592,14.5817741303691,8.55,0.3,0.06,0.11,0.62,173.397007631794,0.868,-7.42,-0.16,-0.07,0.14,0.61,340.663488202829,0.855,19.75,0.2,-0.11,-0.02,1.32,195.862559298822,0.776,0.54,0.56,0.61,0.47,0.6,326.517458016509,0.971,40.68,0.17,-0.04,-0.01,1.23,165.007194719634,0.378,0.34,0.19,0.15,0,1.21,231.940296068038,0.984,128.6,783,3,0.71
nwis_08447000,Pecos Rv nr Sheffield, TX,USGS (Powell Center),30.6596,-101.77,4269,332712,13,7,161.429250050911,0.5,8.382,NWIS field measurements,83075.6745,NHDV2_vaa,1246.43989997574,8.31316758939413,-1293.15095668498,-6.66318255645849,14.9094972462996,14.5252179821185,3.41,0.4,0.17,0.1,0.3,164.756586771391,0.938,-3.54,-0.28,-0.06,0.09,0.26,299.631246015825,0.865,20.79,0.18,-0.11,-0.02,1.35,198.574595937646,0.859,1.33,0.49,0.41,0.2,0.4,24.5954086574821,0.988,40.79,0.19,-0.05,-0.01,1.26,171.895559894758,0.4,0.52,0.27,0.2,0.02,1.14,190.934386529515,0.991,276.525,1131,4,0.77
nwis_08447300,Pecos Rv at Brotherton Rh nr Pandale, TX,USGS (Powell Center),30.314,-101.742,4269,333056,13,7,189.047661685641,0.5,21.6408,NWIS field measurements,86919.1695,NHDV2_vaa,1151.39731563182,5.47896624639429,-1353.57593580917,-5.42741398419542,14.9821408354716,14.7773963910934,3.15,0.23,0.09,0.07,1.1,175.329130470891,0.831,-3.7,-0.16,-0.1,0.08,0.57,8.44011667317139,0.893,21.54,0.16,-0.09,-0.02,1.35,200.751629248426,0.822,2.72,0.24,0.29,0.23,0.48,45.1642872322467,0.988,40.99,0.19,-0.05,0,1.25,172.062481804658,0.41,0.56,0.22,0.06,0,1.17,193.053974323032,0.988,272.375,1295,4,0.89
nwis_09041400,MUDDY CRK BLW WOLFORD MTN RESER. NR KREMMLING, CO,USGS (Powell Center),40.1086,-106.414,4269,1231609,14,5,160.934535046616,3.9,8.5344,NWIS field measurements,700.2801,NHDV2_vaa,258.417806740987,1.47260019717369,-534.392773323362,-3.82790001968846,12.8769561846072,11.8121770357049,0.71,0.3,0.2,0.13,0.77,250.435057034378,0.434,-1.46,-0.48,-0.17,-0.03,1.15,195.215411036286,0.653,7.01,0.33,0.08,-0.07,1.35,219.088551418599,0.923,1.76,0.58,0.64,0.4,0.65,171.322337036925,0.969,35.28,0.22,0.03,0,1.29,168.175304215128,0.382,0.22,0.42,0.18,-0.02,1.34,192.213068711597,0.942,158.75,623,2,0.85
nwis_09406000,VIRGIN RIVER AT VIRGIN, UT,USGS (Powell Center),37.2042,-113.181,4269,10023916,15,5,252.750589823821,0.5,12.954,NWIS field measurements,2389.8132,NHDV2_vaa,239.317493070993,1.59652734809028,-418.556848597423,-3.10447474749047,14.3106620584536,14.096706925025,0.66,0.35,0.2,0.17,0.66,250.890096977542,0.603,-1.15,-0.41,-0.25,0.09,0.92,109.228533251854,0.197,13.33,0.28,0.13,-0.01,1.32,208.633671153034,0.774,9.15,0.6,0.75,0.59,0.31,23.113712208569,0.844,39.21,0.24,-0.01,-0.01,1.31,172.501166177303,0.331,0.49,0.17,-0.23,0.02,1.29,205.725533983926,0.824,217,311,1,0.85
nwis_10129900,SILVER CREEK NEAR SILVER CREEK JUNCTION, UT,USGS (Powell Center),40.7352,-111.476,4269,10093082,16,1,347.85402996969,0.5,2.10312,NWIS field measurements,67.9239,NHDV2_vaa,265.095107997072,1.66378431339682,-595.507176473491,-3.15025858740528,13.6251854706016,12.1067997518183,0.73,0.4,0.22,0.1,1.07,194.811352573577,0.647,-1.63,-0.26,-0.22,0.16,0.47,49.1823295991023,0.664,9.74,0.32,0.05,-0.04,1.3,206.360155141708,0.883,0.17,0.44,0.5,0.38,0.52,103.944329680905,0.891,37.3,0.23,0.02,-0.01,1.29,166.987648557119,0.366,0.53,0.44,0.17,0.04,1.27,189.881498479939,0.972,348.122222222222,2983,9,0.91
nwis_10133650,E CANYON CR BL I-80 REST STOP NR PARK CITY, UT,USGS (Powell Center),40.7238,-111.52,4269,10276856,16,3,275.599632842674,0.5,6.00456,NWIS field measurements,89.8947,NHDV2_vaa,351.739483177678,2.22604516302239,-275.985645558945,-1.83628003227587,13.7269034712852,13.3662777675829,0.96,0.37,0.28,0.2,0.89,182.65118306577,0.756,-0.76,-0.41,-0.38,0.3,0.75,359.226092603206,0.851,8.11,0.39,0.11,-0.03,1.34,200.641762836788,0.818,0.52,0.47,0.58,0.44,0.58,123.3599807932,0.953,37.57,0.23,0.02,-0.01,1.29,166.594181179234,0.367,0.6,0.41,0.17,0.02,1.31,187.396385506054,0.966,374.95,1658,6,0.76
nwis_10133800,EAST CANYON CREEK NEAR JEREMY RANCH, UT,USGS (Powell Center),40.7597,-111.564,4269,10276836,16,3,312.64659805705,5,5.24256,NWIS field measurements,152.7417,NHDV2_vaa,405.227445473035,2.5364820490242,-354.645989500903,-2.12809646103867,13.468320310844,9.09956246768543,1.11,0.37,0.18,0.06,1.16,184.930193511211,0.499,-0.97,-0.35,-0.18,0.09,0.99,18.0434914311633,0.629,9.11,0.38,0.11,-0.05,1.34,206.107048021302,0.866,0.97,0.49,0.56,0.36,0.74,125.89520926975,0.964,36.87,0.24,0.03,-0.01,1.29,169.950598850973,0.356,0.9,0.42,0.01,-0.09,1.38,203.716640101363,0.925,540.144444444444,2987,9,0.91
nwis_10133980,EAST CANYON CREEK AB EAST CYN RES NR MORGAN, UTAH,USGS (Powell Center),40.8708,-111.585,4269,10276712,16,3,22.6439921244926,4,7.62,NWIS field measurements,285.507,NHDV2_vaa,480.308490929796,2.55671673830983,-230.478128039754,-1.59820149686074,13.8361642958448,11.3954548234288,1.31,0.27,0.12,0.09,0.72,206.030349056288,0.236,-0.63,-0.38,-0.23,0.12,0.94,28.073668344685,0.419,9.35,0.38,0.07,-0.07,1.37,200.152009216559,0.717,0.93,0.35,0.28,0.15,1.08,82.4562536465572,0.826,37.8,0.24,0.01,-0.03,1.32,170.14248488929,0.255,0.52,0.32,0.11,-0.06,1.38,167.824234065694,0.828,317,305,1,0.83
nwis_11044000,SANTA MARGARITA R NR TEMECULA CA,USGS (Powell Center),33.4739,-117.142,4269,22549075,18,6,232.895724420203,7,3.9624,NWIS field measurements,1495.233,NHDV2_vaa,331.448458512107,2.00628605396183,-799.569034694019,-4.5124859244501,15.8773234315752,7.1188488532705,0.91,0.38,0.15,0.05,1.08,161.597281602872,0.752,-2.19,-0.35,-0.06,0.02,0.85,54.3837731790526,0.698,18.93,0.15,-0.04,0,1.32,214.2293322823,0.902,0.35,0.6,0.76,0.67,0.22,41.4349222924021,0.174,43.45,0.19,-0.06,-0.02,1.32,174.033893628809,0.507,1.68,0.12,-0.03,0.06,1.29,146.403397302515,0.972,906.42,1369,5,0.75
nwis_11128500,SANTA YNEZ R A SOLVANG CA,USGS (Powell Center),34.585,-120.145,4269,17609015,18,5,308.982370110079,0.5,5.0292,NWIS field measurements,1468.0305,NHDV2_vaa,506.995102323403,3.27413011106071,-1111.10362998252,-5.32011443594298,16.0132132499472,15.2241347180862,1.39,0.4,0.33,0.19,0.56,177.269000765164,0.936,-3.04,-0.21,-0.27,0.25,0.4,19.8345553233225,0.797,17.6,0.1,-0.02,-0.04,1.35,207.999141198569,0.851,1.9,0.87,0.89,0.81,0.18,81.1345489076993,0.615,43.87,0.19,-0.09,-0.04,1.31,172.849427684694,0.388,0.91,0.14,0.23,0.11,1.14,115.357854139364,0.964,749.633333333333,885,3,0.81
nwis_11273400,SAN JOAQUIN R AB MERCED R NR NEWMAN CA,USGS (Powell Center),37.3472,-120.976,4269,2829236,18,6,334.041091049693,0.5,34.8996,NWIS field measurements,25803.4482,NHDV2_vaa,1138.08214885311,8.01157796090098,-1257.46680826228,-5.97365441266371,15.4384718198508,15.2506205781058,3.11,0.45,0.29,0.11,1.07,184.961918499257,0.922,-3.44,-0.24,-0.09,0.07,1.09,7.56875956825485,0.896,18.89,0.19,-0.07,-0.01,1.35,190.927248401509,0.874,6.97,0.44,0.34,0.29,0.72,41.0761107242357,0.961,42.24,0.25,-0.05,-0.04,1.33,174.80226025187,0.518,1,0.28,0.4,0.28,0.85,72.4906517421183,0.983,515.125,1192,4,0.82
nwis_11447650,SACRAMENTO R A FREEPORT CA,USGS (Powell Center),38.456,-121.501,4269,15048349,18,7,144.433319617922,6,183.4896,NWIS field measurements,59572.5345,NHDV2_vaa,87.400510472737,0.74098083497642,-549.017046675812,-2.67401148546114,14.4955120153536,14.0859893122283,0.24,0.45,0.29,0.12,0.81,158.714868130292,0.663,-1.5,-0.24,-0.07,0.14,0.71,159.626588044711,0.486,16.12,0.16,-0.08,-0.02,1.36,199.658486219043,0.863,638.31,0.31,0.49,0.32,0.64,45.2826825597851,0.921,39.61,0.28,-0.04,-0.06,1.31,177.705156052927,0.523,1.91,0.11,-0.05,0,1.28,150.408221532171,0.84,701,263,1,0.72
nwis_11462500,RUSSIAN R NR HOPLAND CA,USGS (Powell Center),39.0266,-123.131,4269,8269119,18,5,150.726179765602,10.9,27.5844,NWIS field measurements,952.3881,NHDV2_vaa,159.461189671069,1.02607848354173,-229.143679123424,-1.1283598344294,14.929744646245,11.196451139291,0.44,0.38,0.18,0.19,0.76,158.938535767394,0.956,-0.63,-0.22,-0.16,0.19,0.13,217.221022056251,0.858,14.34,0.13,-0.07,0.05,1.22,211.888043993619,0.93,10.24,0.63,0.73,0.59,0.44,23.4841661812896,0.629,40.86,0.26,-0.03,-0.05,1.31,176.353424922556,0.518,1.47,0.17,0.07,0.06,1.24,141.175091822754,0.968,898.56,1589,5,0.87
nwis_11463980,RUSSIAN R A DIGGER BEND NR HEALDSBURG CA,USGS (Powell Center),38.633,-122.856,4269,8272297,18,5,177.94750025006,17,31.0896,NWIS field measurements,2048.6817,NHDV2_vaa,256.493349793593,1.1635596455616,-255.958215159491,-1.09002434677225,14.9446643681664,10.4172529290931,0.7,0.27,0.2,0.24,0.51,112.869606029583,0.972,-0.7,-0.18,-0.03,0.16,0.6,321.963730576836,0.942,17.57,0.15,-0.04,0.01,1.34,200.156271408108,0.908,5.2,0.37,0.22,-0.03,1.02,53.3595065509026,0.98,40.92,0.25,-0.03,-0.05,1.32,175.377794936625,0.486,1.25,0.18,0.01,-0.02,1.34,154.496514223424,0.959,1066.5,994,4,0.68
nwis_11467000,RUSSIAN R NR GUERNEVILLE CA,USGS (Powell Center),38.5085,-122.928,4269,8272725,18,5,238.694527365147,19,17.8308,NWIS field measurements,3465.3924,NHDV2_vaa,108.326016385379,0.792270046464877,-147.987279347144,-1.13152991070702,14.661659697741,5.83592359927524,0.3,0.45,0.28,0.19,0.74,131.172878558735,0.942,-0.41,-0.42,-0.33,0.21,0.64,247.820861236183,0.869,16.58,0.16,-0.05,0,1.35,195.183936146302,0.897,29.76,0.77,0.75,0.55,0.5,31.3850324992454,0.83,40.14,0.26,-0.04,-0.06,1.31,175.180903695887,0.539,3.71,0.11,-0.04,0.03,1.19,180.740580741477,0.988,1266.674925,1157,4,0.79
nwis_12100490,WHITE RIVER AT R STREET NEAR AUBURN, WA,USGS (Powell Center),47.2748,-122.208,4269,23981235,17,5,243.113030341422,16.7,46.9392,NWIS field measurements,1229.4333,NHDV2_vaa,322.813444078165,2.48965764038012,-388.009915107,-3.4512019969545,10.1970027138168,8.14402671023759,0.88,0.47,0.22,0.06,1.01,205.434648261578,0.498,-1.06,-0.53,-0.34,0.08,0.81,246.570319181447,0.755,9.93,0.25,0.01,0.04,1.32,203.412461390578,0.744,46.37,0.3,0.23,0.18,0.87,59.8339724520258,0.866,27.86,0.37,0.13,0,1.18,174.101009704207,0.357,1.14,0.19,0.02,-0.05,1.4,172.668991392784,0.82,630.5,292,1,0.8
nwis_12102075,CLARKS CREEK AT TACOMA ROAD NEAR PUYALLUP, WA,USGS (Powell Center),47.1976,-122.337,4269,23981667,17,1,326.22698318358,9.5,5.1816,NWIS field measurements,57.2706,NHDV2_vaa,178.679544874761,1.01248030286877,-367.95569008142,-1.4113803517531,10.2192205536288,5.06733032171012,0.49,0.34,0.16,0.04,1.1,145.025118160725,0.426,-1.01,-0.13,-0.06,0.14,0.38,226.560880568481,0.246,10.33,0.06,-0.1,0.06,1.29,189.875009406221,0.608,1.7,0.07,0.24,0.26,0.47,351.798965332248,0.547,27.92,0.38,0.14,0,1.18,173.599722459787,0.362,1.11,0.14,-0.13,-0.01,1.37,174.808574208948,0.826,704.458333333333,352,1,0.96
nwis_13173600,SNAKE RIVER NR ADRIAN OR,USGS (Powell Center),43.731,-117.072,4269,23299878,17,7,48.2740446182509,0.5,177.2412,NWIS field measurements,81619.0389,NHDV2_vaa,3178.27455400147,14.8124992245869,-1978.91429044129,-9.25335257884081,12.4440955063992,12.3783072767783,8.71,0.2,-0.01,0.16,0.89,228.834338735659,0.509,-5.42,-0.19,-0.05,0.14,0.97,49.8578800913529,0.343,16.23,0.23,-0.16,-0.01,1.13,243.450649625782,0.854,209.2,0.12,0.19,0.1,0.68,79.414905192899,0.822,34.09,0.31,0.04,-0.04,1.3,176.76064899441,0.278,0.67,0.34,0.04,-0.08,1.41,200.603441582249,0.818,372.6,247,1,0.68
nwis_13213000,BOISE RIVER NR PARMA ID,USGS (Powell Center),43.7817,-116.973,4269,23398297,17,6,299.043692039864,0.5,41.148,NWIS field measurements,10103.4306,NHDV2_vaa,1275.96939978921,5.87426084144487,-1394.36363056958,-5.83108439172416,12.8509913091798,12.7176822707677,3.49,0.26,0.13,0.1,0.34,250.049799524074,0.876,-3.82,-0.18,-0.04,0.08,0.9,30.9317841563332,0.828,13.43,0.25,0,0.04,1.3,204.409845120576,0.925,30.36,0.31,0.44,0.4,0.18,78.1634937868965,0.976,35.18,0.31,0.03,-0.05,1.33,174.753673615642,0.425,1.22,0.3,0.01,-0.03,1.36,184.428717970703,0.955,478.4,1171,4,0.8
nwis_14206950,FANNO CREEK AT DURHAM, OR,USGS (Powell Center),45.4035,-122.755,4269,23805270,17,3,199.888030774372,20,6.2484,NWIS field measurements,82.1421,NHDV2_vaa,48.7668590209308,0.403028115387525,-216.357302585194,-1.05570797091163,11.2218489792976,3.71028740894353,0.13,0.48,0.3,0.15,0.89,136.245901928002,0.692,-0.59,-0.23,-0.14,0.19,0.56,356.481931005982,0.385,12.78,0.24,0.01,0.03,1.31,201.501278622391,0.903,1.31,0.67,0.59,0.38,0.52,19.4148235196535,0.634,30.72,0.34,0.1,-0.01,1.22,178.17393694383,0.46,1.58,0.16,0.05,-0.05,1.35,195.898789364458,0.96,738.438888888889,2842,9,0.86
nwis_14211010,CLACKAMAS RIVER NEAR OREGON CITY, OR,USGS (Powell Center),45.3793,-122.577,4269,23809000,17,5,228.2659158265,19,65.2272,NWIS field measurements,2441.6514,NHDV2_vaa,331.19619988356,2.20604974895135,-282.361372251106,-1.71476566718963,10.842377072472,8.57384520397931,0.91,0.36,0.15,0.14,1.02,171.300167922697,0.833,-0.77,-0.35,-0.15,0.13,0.82,3.87755318835751,0.855,10.75,0.28,0.12,0.01,1.33,213.952967093963,0.907,101.13,0.43,0.36,0.2,0.77,52.1807631944976,0.828,29.68,0.33,0.1,-0.02,1.22,180.699673525987,0.468,1.62,0.2,0.13,0,1.34,172.202039351161,0.948,797.816666666667,2137,7,0.84
nwis_385446094430700,INDIAN C AT 119TH ST, OVERLAND PARK, KS,USGS (Powell Center),38.9128,-94.7186,4269,4392935,10L,2,59.2270649707531,14,5.9436,NWIS field measurements,39.1941,NHDV2_vaa,92.8771158502229,0.719979203769412,-112.137167679552,-0.698451638627819,12.9108640021704,6.6631707899915,0.25,0.44,0.3,0.2,0.86,115.216850180094,0.775,-0.31,-0.34,-0.26,0.19,0.54,326.502019450433,0.634,15.11,0.34,-0.04,-0.02,1.35,189.125880730869,0.804,0.3,0.84,0.84,0.73,0.12,135.796245373817,0.139,35.28,0.25,0,-0.05,1.3,175.4854668239,0.235,1.04,0.29,0,-0.09,1.34,176.112390417708,0.827,528.6875,311,1,0.85
nwis_385608094380300,INDIAN C AT INDIAN C PKWY, OVERLAND PARK, KS,USGS (Powell Center),38.9356,-94.6342,4269,4392849,10L,3,103.814702788814,16,14.29512,NWIS field measurements,98.7822,NHDV2_vaa,43.5388317673923,0.271852184092108,-83.0127460761916,-0.58782773656148,12.9108640021704,8.2469122493824,0.12,0.33,0.18,0.15,0.59,138.733983859426,0.412,-0.23,-0.4,-0.25,0.18,0.51,2.74216706166201,0.377,16.96,0.27,-0.02,0,1.35,190.982743466948,0.798,1.13,0.61,0.8,0.7,0.15,139.760890998275,0.272,35.28,0.25,0,-0.05,1.3,175.4854668239,0.235,1.24,0.31,0.01,-0.12,1.36,178.505408345459,0.839,530.233333333333,312,1,0.85
WI_BEC,Black Earth Creek,StreamPULSE,43.1097,-89.6408,4326,13633173,07,1,321.367067723831,3,5.1816,NWIS field measurements,1.1952,NHDV2_vaa,413.023878665173,2.63699337179678,-701.719959925914,-3.43408087884085,11.4525433962936,8.29457868564582,1.13,0.41,0.15,0.06,1.05,178.977008859064,0.678,-1.92,-0.24,-0.09,0.14,0.88,26.1648840620432,0.613,10.36,0.25,-0.06,0,1.24,204.467084672209,0.877,0.39,0.21,0.23,0.21,0.41,142.849676467952,0.845,31.35,0.28,0.06,-0.01,1.23,174.888928787091,0.241,1.11,0.42,0.16,-0.05,1.35,197.371976695162,0.936,596.3,2295,7,0.9
WI_BRW,Brewery Creek,StreamPULSE,43.125,-89.635,4326,13633137,07,2,219.691056697784,3,4.05384,NWIS field measurements,28.8342,NHDV2_vaa,162.556286737077,1.37528404705382,-259.272363656179,-1.37761078257503,11.5808625453024,7.46501453859786,0.45,0.49,0.26,0.12,0.9,161.035247217893,0.697,-0.71,-0.32,-0.11,0.08,0.88,78.9664443362283,0.272,9.82,0.35,-0.04,-0.05,1.35,206.087639717052,0.653,0.05,0.37,0.7,0.61,0.13,70.8089314716554,0.123,31.73,0.28,0.04,0.01,1.23,173.386985125206,0.113,1.32,0.37,0.25,0.04,1.32,203.047827656847,0.819,677.7,291,1,0.8
